hd,name,object,info,price,img
"HD 10442 b","HD_10442_b","exoplanet","",5,""
"HD 14067 b","HD_14067_b","exoplanet","HD 104067 b is an extrasolar planet which orbits the K-type main sequence star HD 104067, located approximately 68 light years away in the constellation Corvus.",5,""
"HD 30669 b","HD_30669_b","exoplanet","",5,""
"HD 75784 b","HD_75784_b","exoplanet","",5,""
"HD 103720 b","HD_103720_b","exoplanet","",5,""
"HD 108341 b","HD_108341_b","exoplanet","",5,""
"HD 114613 b","HD_114613_b","exoplanet","HD 114613 (Gliese 501.2) is a fifth magnitude yellow subgiant that lies approximately 67 light-years away in the constellation of Centaurus.",5,""
"HD 141399 b","HD_141399_b","exoplanet","",5,""
"HD 141399 c","HD_141399_c","exoplanet","",5,""
"HD 141399 d","HD_141399_d","exoplanet","",5,""
"HD 141399 e","HD_141399_e","exoplanet","",5,""
"HD 154857 c","HD_154857_c","exoplanet","HD 154857 c is an extrasolar planet located approximately 224 light-years away in the constellation of Ara, orbiting the star HD 154857. This planet takes about 3470 days (9.5 years) to orbit the star.",5,""
"HD 330075 b","HD_330075_b","exoplanet","HD 330075 b is an extrasolar planet approximately 164 light-years away in the constellation of Norma. This planet orbits the star HD 330075. It was discovered by the Geneva Extrasolar Planet Search team at ESO's La Silla Observatory using the HARPS spectrograph.",5,""
"HIP 97233 b","HIP_97233_b","exoplanet","",5,""
"HIP 105854 b","HIP_105854_b","exoplanet","",5,""
"HIP 116454 b","HIP_116454_b","exoplanet","HIP 116454 b, or K2-2 b, is an exoplanet orbiting the star HIP 116454, 55 parsecs (180 ly) from Earth toward the constellation Pisces.",5,""
"Kapteyn c","Kapteyn_c","exoplanet","Kapteyn c is an exoplanet orbiting the nearby Red dwarf star Kapteyn's Star. It has a mass of about ≥7.0M⊕, a semimajor axis of ~0.311AU and an orbital eccentricity of 0.23±0.1. It is beyond the host star's habitable zone.",5,""
"KELT-6b","KELT-6b","exoplanet","KELT-9b is the hottest gas giant exoplanet known, with a dayside temperature of between 4,050 and 4,600 K, which makes it hotter than M-type stars, and many K-type stars.",5,""
"KIC 10001893 b","KIC_10001893_b","exoplanet","",5,""
"KIC 10001893 c","KIC_10001893_c","exoplanet","",5,""
"KIC 10001893 d","KIC_10001893_d","exoplanet","",5,""
"Kepler-23d","Kepler-23d","exoplanet","Kepler-223 (KOI-730, KIC #10227020) is a G5V star with an extrasolar planetary system discovered by the Kepler mission.",5,""
"Kepler-24d","Kepler-24d","exoplanet","Kepler-24d is a transiting exoplanet orbiting the star Kepler-24, located in the constellation Cygnus.",5,""
"Kepler-24e","Kepler-24e","exoplanet","Kepler-24d is a transiting exoplanet orbiting the star Kepler-24, located in the constellation Cygnus.",5,""
"Kepler-25d","Kepler-25d","exoplanet","Kepler-25 is a star in the northern constellation of Lyra. It is located at the celestial coordinates: Right Ascension 19h 06m 33.2204s Declination +39° 29′ 16.321″ 19h 21m 39.0s,.",5,""
"Kepler-26d","Kepler-26d","exoplanet","Kepler-62d (also known by its Kepler Object of Interest designation KOI-701.01) is the third innermost and the largest exoplanet discovered orbiting the star Kepler-62, with a size roughly twice the diameter of Earth.",5,""
"Kepler-26e","Kepler-26e","exoplanet","Kepler-26e is an exoplanet orbiting the star Kepler-26, located in the constellation Lyra. It was discovered by the Kepler telescope in February 2014. It orbits its parent star at only 0.220 astronomical units away, and at its distance it completes an orbit once every 46.8 days.",5,""
"Kepler-31d","Kepler-31d","exoplanet","",5,""
"Kepler-37e","Kepler-37e","exoplanet","Kepler-37b is an extrasolar planet (exoplanet) orbiting Kepler-37 in the constellation Lyra. As of February 2013 it is the smallest planet discovered around a main-sequence star, with a radius slightly greater than that of the Moon.",5,""
"Kepler-46d","Kepler-46d","exoplanet","Kepler-42, formerly known as KOI-961, is a red dwarf located in the constellation Cygnus and approximately 126 light years from the Sun.",5,""
"Kepler-48d","Kepler-48d","exoplanet","Kepler-42, formerly known as KOI-961, is a red dwarf located in the constellation Cygnus and approximately 126 light years from the Sun.",5,""
"Kepler-48e","Kepler-48e","exoplanet","",5,""
"Kepler-49d","Kepler-49d","exoplanet","Kepler-42, formerly known as KOI-961, is a red dwarf located in the constellation Cygnus and approximately 126 light years from the Sun.",5,""
"Kepler-49e","Kepler-49e","exoplanet","Kepler-89e, also known as KOI-94e, is an exoplanet in the constellation of Cygnus. It orbits Kepler-89.",5,""
"Kepler-51d","Kepler-51d","exoplanet","Kepler-11d is an exoplanet discovered in the orbit of the sun-like star Kepler-11. It is named for the telescope that discovered it, a NASA spacecraft named Kepler that is designed to detect Earth-like planets by measuring small dips in the brightness of their host stars as the planets cross in front.",5,""
"Kepler-52d","Kepler-52d","exoplanet","Kepler-42, formerly known as KOI-961, is a red dwarf located in the constellation Cygnus and approximately 126 light years from the Sun.",5,""
"Kepler-53d","Kepler-53d","exoplanet","Kepler-56 is a star roughly 2,800 light years away with slightly more mass than the Sun. It has two confirmed planets, one slightly smaller than Neptune, and another slightly smaller than Saturn.",5,""
"Kepler-54d","Kepler-54d","exoplanet","Kepler-56 is a star roughly 2,800 light years away with slightly more mass than the Sun. It has two confirmed planets, one slightly smaller than Neptune, and another slightly smaller than Saturn.",5,""
"Kepler-55d","Kepler-55d","exoplanet","Kepler-56 is a star roughly 2,800 light years away with slightly more mass than the Sun. It has two confirmed planets, one slightly smaller than Neptune, and another slightly smaller than Saturn.",5,""
"Kepler-55e","Kepler-55e","exoplanet","",5,""
"Kepler-55f","Kepler-55f","exoplanet","",5,""
"Kepler-58d","Kepler-58d","exoplanet","Kepler-56 is a star roughly 2,800 light years away with slightly more mass than the Sun. It has two confirmed planets, one slightly smaller than Neptune, and another slightly smaller than Saturn.",5,""
"Kepler-79d","Kepler-79d","exoplanet","Kepler-9d, formerly known as KOI-377.03, is a planet in orbit around the sunlike star Kepler-9. Initially discovered by Kepler spacecraft, a terrestrial planet-searching satellite built and operated by NASA, Kepler-9d is most likely a Super-Earth, with an estimated radius approximately 60% larger than that of Earth's, although its exact mass cannot be determined.",5,""
"Kepler-79e","Kepler-79e","exoplanet","Kepler-89e, also known as KOI-94e, is an exoplanet in the constellation of Cygnus. It orbits Kepler-89.",5,""
"Kepler-80d","Kepler-80d","exoplanet","Kepler-80 is a star in the constellation Cygnus with six planets.",5,""
"Kepler-80e","Kepler-80e","exoplanet","Kepler-80 is a star in the constellation Cygnus with six planets.",5,""
"Kepler-81d","Kepler-81d","exoplanet","Kepler-80 is a star in the constellation Cygnus with six planets.",5,""
"Kepler-82d","Kepler-82d","exoplanet","Kepler-80 is a star in the constellation Cygnus with six planets.",5,""
"Kepler-82e","Kepler-82e","exoplanet","Kepler-62e (also known by its Kepler Object of Interest designation KOI-701.03) is a super-Earth exoplanet (extrasolar planet) discovered orbiting within the habitable zone of Kepler-62, the second outermost of five such planets discovered by NASA's Kepler spacecraft.",5,""
"Kepler-83d","Kepler-83d","exoplanet","Kepler-80 is a star in the constellation Cygnus with six planets.",5,""
"Kepler-84d","Kepler-84d","exoplanet","Kepler-80 is a star in the constellation Cygnus with six planets.",5,""
"Kepler-84e","Kepler-84e","exoplanet","Kepler-80 is a star in the constellation Cygnus with six planets.",5,""
"Kepler-84f","Kepler-84f","exoplanet","Kepler-80 is a star in the constellation Cygnus with six planets.",5,""
"Kepler-85d","Kepler-85d","exoplanet","Kepler-80 is a star in the constellation Cygnus with six planets.",5,""
"Kepler-85e","Kepler-85e","exoplanet","Kepler-80 is a star in the constellation Cygnus with six planets.",5,""
"Kepler-93b","Kepler-93b","exoplanet","Kepler-9b is one of the first planets discovered outside the solar system (exoplanets) by NASA's Kepler Mission.",5,""
"Kepler-93c","Kepler-93c","exoplanet","Kepler-9c is one of the first seven extrasolar planets, exoplanets, discovered by NASA's Kepler Mission, and one of at least two planets orbiting the star Kepler-9. Kepler-9c and Kepler-9b were the first exoplanets confirmed to be transiting their star.",5,""
"Kepler-94b","Kepler-94b","exoplanet","Kepler-9b is one of the first planets discovered outside the solar system (exoplanets) by NASA's Kepler Mission.",5,""
"Kepler-94c","Kepler-94c","exoplanet","Kepler-9c is one of the first seven extrasolar planets, exoplanets, discovered by NASA's Kepler Mission, and one of at least two planets orbiting the star Kepler-9. Kepler-9c and Kepler-9b were the first exoplanets confirmed to be transiting their star.",5,""
"Kepler-95b","Kepler-95b","exoplanet","Kepler-9b is one of the first planets discovered outside the solar system (exoplanets) by NASA's Kepler Mission.",5,""
"Kepler-96b","Kepler-96b","exoplanet","Kepler-16b (formally Kepler-16 (AB)-b) is an extrasolar planet. It is a Saturn-mass planet consisting of half gas and half rock and ice, and it orbits a binary star, Kepler-16, with a period of 229 days.",5,""
"Kepler-97b","Kepler-97b","exoplanet","Kepler-37b is an extrasolar planet (exoplanet) orbiting Kepler-37 in the constellation Lyra. As of February 2013 it is the smallest planet discovered around a main-sequence star, with a radius slightly greater than that of the Moon.",5,""
"Kepler-97c","Kepler-97c","exoplanet","Kepler-47c (also known as Kepler-47(AB)-c and by its Kepler Object of Interest designation KOI-3154.02) is an exoplanet orbiting the binary star system Kepler-47, the outermost of three such planets discovered by NASA's Kepler spacecraft.",5,""
"Kepler-98b","Kepler-98b","exoplanet","Kepler-78b (formerly known as KIC 8435766 b) is an exoplanet orbiting around the star Kepler-78. At the time of its discovery, it was the known exoplanet most similar to Earth in terms of mass, radius and mean density.",5,""
"Kepler-99b","Kepler-99b","exoplanet","Kepler-9b is one of the first planets discovered outside the solar system (exoplanets) by NASA's Kepler Mission.",5,""
"Kepler-100b","Kepler-100b","exoplanet","Kepler-10b is the first confirmed terrestrial planet to have been discovered outside the Solar System.",5,""
"Kepler-100c","Kepler-100c","exoplanet","Kepler-10c is an exoplanet orbiting the G-type star Kepler-10, located around 568 light-years away in Draco.",5,""
"Kepler-100d","Kepler-100d","exoplanet","Kepler-102 is a star in the constellation of Lyra. It has five known exoplanets. Kepler-102 is less luminous than the Sun.",5,""
"Kepler-101b","Kepler-101b","exoplanet","Kepler-10b is the first confirmed terrestrial planet to have been discovered outside the Solar System.",5,""
"Kepler-101c","Kepler-101c","exoplanet","Kepler-10c is an exoplanet orbiting the G-type star Kepler-10, located around 568 light-years away in Draco.",5,""
"Kepler-102b","Kepler-102b","exoplanet","Kepler-102 is a star in the constellation of Lyra. It has five known exoplanets. Kepler-102 is less luminous than the Sun.",5,""
"Kepler-102c","Kepler-102c","exoplanet","Kepler-102 is a star in the constellation of Lyra. It has five known exoplanets. Kepler-102 is less luminous than the Sun.",5,""
"Kepler-102d","Kepler-102d","exoplanet","Kepler-102 is a star in the constellation of Lyra. It has five known exoplanets. Kepler-102 is less luminous than the Sun.",5,""
"Kepler-102f","Kepler-102f","exoplanet","Kepler-102 is a star in the constellation of Lyra. It has five known exoplanets. Kepler-102 is less luminous than the Sun.",5,""
"Kepler-103b","Kepler-103b","exoplanet","Kepler-10b is the first confirmed terrestrial planet to have been discovered outside the Solar System.",5,""
"Kepler-103c","Kepler-103c","exoplanet","Kepler-10c is an exoplanet orbiting the G-type star Kepler-10, located around 568 light-years away in Draco.",5,""
"Kepler-104b","Kepler-104b","exoplanet","Kepler-10b is the first confirmed terrestrial planet to have been discovered outside the Solar System.",5,""
"Kepler-104c","Kepler-104c","exoplanet","Kepler-10c is an exoplanet orbiting the G-type star Kepler-10, located around 568 light-years away in Draco.",5,""
"Kepler-104d","Kepler-104d","exoplanet","Kepler-102 is a star in the constellation of Lyra. It has five known exoplanets. Kepler-102 is less luminous than the Sun.",5,""
"Kepler-105c","Kepler-105c","exoplanet","Kepler-10c is an exoplanet orbiting the G-type star Kepler-10, located around 568 light-years away in Draco.",5,""
"Kepler-106b","Kepler-106b","exoplanet","Kepler-16b (formally Kepler-16 (AB)-b) is an extrasolar planet. It is a Saturn-mass planet consisting of half gas and half rock and ice, and it orbits a binary star, Kepler-16, with a period of 229 days.",5,""
"Kepler-106c","Kepler-106c","exoplanet","Kepler-186 is a main-sequence M1-type dwarf star, located 151 ± 18 parsecs (492 ± 59 light years) away in the constellation of Cygnus.",5,""
"Kepler-106d","Kepler-106d","exoplanet","Kepler-186 is a main-sequence M1-type dwarf star, located 151 ± 18 parsecs (492 ± 59 light years) away in the constellation of Cygnus.",5,""
"Kepler-106e","Kepler-106e","exoplanet","Kepler-186e (also known by its Kepler Object of Interest designation KOI-571.04) is a confirmed exoplanet orbiting the red dwarf star Kepler-186, approximately 558 light years away from Earth in the constellation of Cygnus.",5,""
"Kepler-107b","Kepler-107b","exoplanet","Kepler-107 is a star in the constellation Cygnus. It is a spectral type G2 star.",5,""
"Kepler-107c","Kepler-107c","exoplanet","Kepler-107 is a star in the constellation Cygnus. It is a spectral type G2 star.",5,""
"Kepler-107d","Kepler-107d","exoplanet","Kepler-107 is a star in the constellation Cygnus. It is a spectral type G2 star.",5,""
"Kepler-107e","Kepler-107e","exoplanet","Kepler-107 is a star in the constellation Cygnus. It is a spectral type G2 star.",5,""
"Kepler-108b","Kepler-108b","exoplanet","Kepler-10b is the first confirmed terrestrial planet to have been discovered outside the Solar System.",5,""
"Kepler-108c","Kepler-108c","exoplanet","Kepler-10c is an exoplanet orbiting the G-type star Kepler-10, located around 568 light-years away in Draco.",5,""
"Kepler-109b","Kepler-109b","exoplanet","Kepler-10b is the first confirmed terrestrial planet to have been discovered outside the Solar System.",5,""
"Kepler-109c","Kepler-109c","exoplanet","Kepler-10c is an exoplanet orbiting the G-type star Kepler-10, located around 568 light-years away in Draco.",5,""
"Kepler-110b","Kepler-110b","exoplanet","Kepler-10b is the first confirmed terrestrial planet to have been discovered outside the Solar System.",5,""
"Kepler-110c","Kepler-110c","exoplanet","Kepler-10c is an exoplanet orbiting the G-type star Kepler-10, located around 568 light-years away in Draco.",5,""
"Kepler-111b","Kepler-111b","exoplanet","Kepler-11b is an exoplanet discovered around the star Kepler-11 by the Kepler spacecraft, a NASA-led mission to discover Earth-like planets.",5,""
"Kepler-111c","Kepler-111c","exoplanet","Kepler-11c is an exoplanet discovered in the orbit of the Sun-like star Kepler-11 by the Kepler spacecraft, a NASA telescope aiming to discover Earth-like planets.",5,""
"Kepler-112b","Kepler-112b","exoplanet","Kepler-11b is an exoplanet discovered around the star Kepler-11 by the Kepler spacecraft, a NASA-led mission to discover Earth-like planets.",5,""
"Kepler-112c","Kepler-112c","exoplanet","Kepler-11c is an exoplanet discovered in the orbit of the Sun-like star Kepler-11 by the Kepler spacecraft, a NASA telescope aiming to discover Earth-like planets.",5,""
"Kepler-113b","Kepler-113b","exoplanet","Kepler-11b is an exoplanet discovered around the star Kepler-11 by the Kepler spacecraft, a NASA-led mission to discover Earth-like planets.",5,""
"Kepler-113c","Kepler-113c","exoplanet","Kepler-11c is an exoplanet discovered in the orbit of the Sun-like star Kepler-11 by the Kepler spacecraft, a NASA telescope aiming to discover Earth-like planets.",5,""
"Kepler-114b","Kepler-114b","exoplanet","Kepler-11b is an exoplanet discovered around the star Kepler-11 by the Kepler spacecraft, a NASA-led mission to discover Earth-like planets.",5,""
"Kepler-115b","Kepler-115b","exoplanet","Kepler-11b is an exoplanet discovered around the star Kepler-11 by the Kepler spacecraft, a NASA-led mission to discover Earth-like planets.",5,""
"Kepler-115c","Kepler-115c","exoplanet","Kepler-11c is an exoplanet discovered in the orbit of the Sun-like star Kepler-11 by the Kepler spacecraft, a NASA telescope aiming to discover Earth-like planets.",5,""
"Kepler-116b","Kepler-116b","exoplanet","Kepler-16b (formally Kepler-16 (AB)-b) is an extrasolar planet. It is a Saturn-mass planet consisting of half gas and half rock and ice, and it orbits a binary star, Kepler-16, with a period of 229 days.",5,""
"Kepler-116c","Kepler-116c","exoplanet","Kepler-186 is a main-sequence M1-type dwarf star, located 151 ± 18 parsecs (492 ± 59 light years) away in the constellation of Cygnus.",5,""
"Kepler-117b","Kepler-117b","exoplanet","Kepler-11b is an exoplanet discovered around the star Kepler-11 by the Kepler spacecraft, a NASA-led mission to discover Earth-like planets.",5,""
"Kepler-117c","Kepler-117c","exoplanet","Kepler-11c is an exoplanet discovered in the orbit of the Sun-like star Kepler-11 by the Kepler spacecraft, a NASA telescope aiming to discover Earth-like planets.",5,""
"Kepler-118b","Kepler-118b","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-118c","Kepler-118c","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-119b","Kepler-119b","exoplanet","Kepler-11b is an exoplanet discovered around the star Kepler-11 by the Kepler spacecraft, a NASA-led mission to discover Earth-like planets.",5,""
"Kepler-119c","Kepler-119c","exoplanet","Kepler-11c is an exoplanet discovered in the orbit of the Sun-like star Kepler-11 by the Kepler spacecraft, a NASA telescope aiming to discover Earth-like planets.",5,""
"Kepler-120b","Kepler-120b","exoplanet","Kepler-1520b (initially published as KIC 12557548 b), is a confirmed exoplanet orbiting the K-type main sequence star Kepler-1520. It is located about 2,074 light-years (636 parsecs, or nearly 1.9625×1016 km) away from Earth in the constellation of Cygnus.",5,""
"Kepler-120c","Kepler-120c","exoplanet","Kepler-10c is an exoplanet orbiting the G-type star Kepler-10, located around 568 light-years away in Draco.",5,""
"Kepler-121b","Kepler-121b","exoplanet","Kepler-11b is an exoplanet discovered around the star Kepler-11 by the Kepler spacecraft, a NASA-led mission to discover Earth-like planets.",5,""
"Kepler-121c","Kepler-121c","exoplanet","Kepler-11c is an exoplanet discovered in the orbit of the Sun-like star Kepler-11 by the Kepler spacecraft, a NASA telescope aiming to discover Earth-like planets.",5,""
"Kepler-122b","Kepler-122b","exoplanet","Kepler-22b, also known by its Kepler object of interest designation KOI-087.01, is an extrasolar planet orbiting within the empirical habitable zone of the Sun-like star Kepler-22. It is located about 600 light-years (180 pc) from Earth in the constellation of Cygnus.",5,""
"Kepler-122c","Kepler-122c","exoplanet","Kepler-1229b (also known by its Kepler Object of Interest designation KOI-2418.01) is a confirmed super-Earth exoplanet, likely rocky, orbiting within the habitable zone of the red dwarf star Kepler-1229, located about 770 light years (236 parsecs, or nearly 7.285×1015 km) from Earth in the constellation of Cygnus.",5,""
"Kepler-122d","Kepler-122d","exoplanet","Kepler-1229b (also known by its Kepler Object of Interest designation KOI-2418.01) is a confirmed super-Earth exoplanet, likely rocky, orbiting within the habitable zone of the red dwarf star Kepler-1229, located about 770 light years (236 parsecs, or nearly 7.285×1015 km) from Earth in the constellation of Cygnus.",5,""
"Kepler-122e","Kepler-122e","exoplanet","Kepler-1229b (also known by its Kepler Object of Interest designation KOI-2418.01) is a confirmed super-Earth exoplanet, likely rocky, orbiting within the habitable zone of the red dwarf star Kepler-1229, located about 770 light years (236 parsecs, or nearly 7.285×1015 km) from Earth in the constellation of Cygnus.",5,""
"Kepler-122f","Kepler-122f","exoplanet","Kepler-1229b (also known by its Kepler Object of Interest designation KOI-2418.01) is a confirmed super-Earth exoplanet, likely rocky, orbiting within the habitable zone of the red dwarf star Kepler-1229, located about 770 light years (236 parsecs, or nearly 7.285×1015 km) from Earth in the constellation of Cygnus.",5,""
"Kepler-123b","Kepler-123b","exoplanet","Kepler-13 or KOI-13 is a stellar triple star system consisting of Kepler-13A, around which a orbiting hot Jupiter exoplanet was discovered with the Kepler spacecraft in 2011, and Kepler-13B a common proper motion companion star which has an additional star orbiting it.",5,""
"Kepler-123c","Kepler-123c","exoplanet","Kepler-223 (KOI-730, KIC #10227020) is a G5V star with an extrasolar planetary system discovered by the Kepler mission.",5,""
"Kepler-124b","Kepler-124b","exoplanet","Kepler-124b is an extrasolar planet discovered in 2014. It is located 359 parsecs (1,170 light-years) from Earth, orbiting the unclassified star Kepler-124 in the constellation Cygnus.",5,""
"Kepler-124c","Kepler-124c","exoplanet","Kepler-124b is an extrasolar planet discovered in 2014. It is located 359 parsecs (1,170 light-years) from Earth, orbiting the unclassified star Kepler-124 in the constellation Cygnus.",5,""
"Kepler-124d","Kepler-124d","exoplanet","Kepler-124b is an extrasolar planet discovered in 2014. It is located 359 parsecs (1,170 light-years) from Earth, orbiting the unclassified star Kepler-124 in the constellation Cygnus.",5,""
"Kepler-125b","Kepler-125b","exoplanet","Kepler-12b is a Hot Jupiter that orbits G-type star Kepler-12 some 600 parsecs away. The planet has an anomalously large radius that could not be explained by standard models at the time of its discovery, as it is almost 1.7 times Jupiter's size while being 0.4 times Jupiter's mass.",5,""
"Kepler-125c","Kepler-125c","exoplanet","Kepler-25c is an exoplanet orbiting the star Kepler-25, located in the constellation Lyra. It was discovered by the Kepler telescope in January 2012. It orbits its parent star at only 0.110 astronomical units away, and at its distance it completes an orbit once every 12.7 days.",5,""
"Kepler-126b","Kepler-126b","exoplanet","Kepler-16b (formally Kepler-16 (AB)-b) is an extrasolar planet. It is a Saturn-mass planet consisting of half gas and half rock and ice, and it orbits a binary star, Kepler-16, with a period of 229 days.",5,""
"Kepler-126c","Kepler-126c","exoplanet","Kepler-186 is a main-sequence M1-type dwarf star, located 151 ± 18 parsecs (492 ± 59 light years) away in the constellation of Cygnus.",5,""
"Kepler-126d","Kepler-126d","exoplanet","Kepler-186 is a main-sequence M1-type dwarf star, located 151 ± 18 parsecs (492 ± 59 light years) away in the constellation of Cygnus.",5,""
"Kepler-127b","Kepler-127b","exoplanet","Kepler-12b is a Hot Jupiter that orbits G-type star Kepler-12 some 600 parsecs away. The planet has an anomalously large radius that could not be explained by standard models at the time of its discovery, as it is almost 1.7 times Jupiter's size while being 0.4 times Jupiter's mass.",5,""
"Kepler-127c","Kepler-127c","exoplanet","Kepler-107 is a star in the constellation Cygnus. It is a spectral type G2 star.",5,""
"Kepler-127d","Kepler-127d","exoplanet","Kepler-107 is a star in the constellation Cygnus. It is a spectral type G2 star.",5,""
"Kepler-129b","Kepler-129b","exoplanet","Kepler-1229b (also known by its Kepler Object of Interest designation KOI-2418.01) is a confirmed super-Earth exoplanet, likely rocky, orbiting within the habitable zone of the red dwarf star Kepler-1229, located about 770 light years (236 parsecs, or nearly 7.285×1015 km) from Earth in the constellation of Cygnus.",5,""
"Kepler-129c","Kepler-129c","exoplanet","Kepler-29 is a Sun-like star in the northern constellation of Cygnus. It is located at the celestial coordinates: Right Ascension 19h 53m 23.598s}, Declination +47° 29′ 28.411″.",5,""
"Kepler-130b","Kepler-130b","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-130c","Kepler-130c","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-130d","Kepler-130d","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-131b","Kepler-131b","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-131c","Kepler-131c","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-132b","Kepler-132b","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-132c","Kepler-132c","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-132d","Kepler-132d","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-133b","Kepler-133b","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-133c","Kepler-133c","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-134b","Kepler-134b","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-134c","Kepler-134c","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-135b","Kepler-135b","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-135c","Kepler-135c","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-136b","Kepler-136b","exoplanet","Kepler-16b (formally Kepler-16 (AB)-b) is an extrasolar planet. It is a Saturn-mass planet consisting of half gas and half rock and ice, and it orbits a binary star, Kepler-16, with a period of 229 days.",5,""
"Kepler-136c","Kepler-136c","exoplanet","Kepler-186 is a main-sequence M1-type dwarf star, located 151 ± 18 parsecs (492 ± 59 light years) away in the constellation of Cygnus.",5,""
"Kepler-137b","Kepler-137b","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-137c","Kepler-137c","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-138b","Kepler-138b","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-138c","Kepler-138c","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-138d","Kepler-138d","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-139b","Kepler-139b","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-139c","Kepler-139c","exoplanet","Kepler-138, also known as KOI-314, is a red dwarf located in the constellation Lyra, 200 light years from Earth.",5,""
"Kepler-140b","Kepler-140b","exoplanet","Kepler-10b is the first confirmed terrestrial planet to have been discovered outside the Solar System.",5,""
"Kepler-140c","Kepler-140c","exoplanet","Kepler-10c is an exoplanet orbiting the G-type star Kepler-10, located around 568 light-years away in Draco.",5,""
"Kepler-141b","Kepler-141b","exoplanet","Kepler-11b is an exoplanet discovered around the star Kepler-11 by the Kepler spacecraft, a NASA-led mission to discover Earth-like planets.",5,""
"Kepler-141c","Kepler-141c","exoplanet","Kepler-11c is an exoplanet discovered in the orbit of the Sun-like star Kepler-11 by the Kepler spacecraft, a NASA telescope aiming to discover Earth-like planets.",5,""
"Kepler-142b","Kepler-142b","exoplanet","Kepler-442b (also known by its Kepler Object of Interest designation KOI-4742.01) is a confirmed near-Earth-sized exoplanet, likely rocky, orbiting within the habitable zone of the K-type main-sequence star Kepler-442, about 1,120 light-years (342 parsecs, or nearly 1.0553×1016 km) from Earth in the constellation Lyra.",5,""
"Kepler-142c","Kepler-142c","exoplanet","Kepler-102 is a star in the constellation of Lyra. It has five known exoplanets. Kepler-102 is less luminous than the Sun.",5,""
"Kepler-142d","Kepler-142d","exoplanet","Kepler-42, formerly known as KOI-961, is a red dwarf located in the constellation Cygnus and approximately 126 light years from the Sun.",5,""
"Kepler-143b","Kepler-143b","exoplanet","Kepler-13 or KOI-13 is a stellar triple star system consisting of Kepler-13A, around which a orbiting hot Jupiter exoplanet was discovered with the Kepler spacecraft in 2011, and Kepler-13B a common proper motion companion star which has an additional star orbiting it.",5,""
"Kepler-143c","Kepler-143c","exoplanet","",5,""
"Kepler-144b","Kepler-144b","exoplanet","Kepler-444 (or KOI-3158, KIC 6278762, 2MASS J19190052+4138043, BD+41 3306) is a star, estimated to be 11.2 billion years old (more than 80% of the age of the universe), approximately 116 light-years (36 pc) away from Earth in the constellation Lyra.",5,""
"Kepler-144c","Kepler-144c","exoplanet","Kepler-444 (or KOI-3158, KIC 6278762, 2MASS J19190052+4138043, BD+41 3306) is a star, estimated to be 11.2 billion years old (more than 80% of the age of the universe), approximately 116 light-years (36 pc) away from Earth in the constellation Lyra.",5,""
